Cognitive_Connectivity,Memory_Function,Sleep_Quality,Developmental_Stage,Anxiety_Level,Social_Isolation,Substance_Risk,Diet_Quality,Academic_Pressure,Family_History,Bullying_Exposure,Safety_Perception,Social_Monitoring,Physical_Activity,Risk_Label
0.619,0.638,0.7,0.7058823529411765,0.26666666666666666,0.7,0.4,0.2,0.4,0.0,0.9,0.6,0.0,0.08333333333333337,0
0.6185,0.637,0.4,0.11764705882352941,0.6666666666666666,0.7,1.0,0.8,1.0,0.0,0.1,0.0,0.0,0.16666666666666663,1
0.4145,0.629,0.2,0.29411764705882354,0.6,0.9,1.0,0.8,0.8,1.0,0.1,0.0,0.0,0.33333333333333337,1
0.602,0.8039999999999999,0.4,0.4117647058823529,0.4,0.8,0.6,0.8,0.6,0.0,0.1,0.4,0.0,0.08333333333333337,1
0.4795,0.5589999999999999,0.2,0.5882352941176471,0.6,0.8,1.0,0.5,0.8,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.661,0.722,0.7,0.23529411764705882,0.26666666666666666,0.7,0.2,0.2,0.6,1.0,0.9,0.8,0.0,0.0,1
0.6375,0.675,0.9,0.23529411764705882,0.26666666666666666,0.7,0.4,0.2,0.4,0.0,0.9,0.6,0.0,0.25,1
0.726,0.852,0.9,0.0,0.5333333333333333,0.7,0.8,0.2,0.8,0.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.7685,0.537,0.4,0.0,0.4,0.5,0.4,0.5,0.8,1.0,0.9,0.6,0.0,0.16666666666666663,1
0.8445,0.689,0.7,0.0,0.6666666666666666,0.5,1.0,0.2,1.0,1.0,0.9,0.0,0.0,0.41666666666666663,1
0.7390000000000001,0.678,0.2,0.058823529411764705,0.4,0.6,0.2,0.2,1.0,0.0,0.9,0.8,0.0,0.5,1
0.8674999999999999,0.735,0.7,0.0,0.26666666666666666,0.5,0.4,0.8,0.4,0.0,0.1,0.6,0.0,0.6666666666666667,0
0.6819999999999999,0.564,0.2,0.5882352941176471,0.4666666666666667,0.6,0.8,0.2,0.6,0.0,0.1,0.19999999999999996,0.0,0.9166666666666666,0
0.9480000000000001,0.8960000000000001,0.9,0.9411764705882353,0.4,0.5,0.6,0.8,0.6,1.0,0.9,0.4,0.0,0.16666666666666663,1
0.785,0.77,0.9,0.4117647058823529,0.2,0.6,0.4,0.5,0.2,0.0,0.1,0.6,0.0,0.6666666666666667,0
0.8230000000000001,0.8460000000000001,0.7,0.8235294117647058,0.5333333333333333,0.6,0.8,0.5,0.8,1.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.626,0.852,0.7,0.0,0.4666666666666667,0.8,0.4,0.8,1.0,0.0,0.9,0.6,0.0,0.5833333333333333,1
0.482,0.564,0.7,0.4117647058823529,0.6666666666666666,0.8,1.0,0.2,1.0,1.0,0.9,0.0,0.0,1.0,1
0.929,0.858,0.7,0.29411764705882354,0.2,0.5,0.2,0.5,0.4,1.0,0.1,0.8,0.0,0.16666666666666663,0
0.5555,0.9109999999999999,0.4,0.47058823529411764,0.6666666666666666,0.9,1.0,0.2,1.0,1.0,0.9,0.0,0.0,0.8333333333333334,1
0.8135,0.827,0.9,0.11764705882352941,0.6,0.6,1.0,0.2,0.8,0.0,0.9,0.0,0.0,0.5,1
0.5235000000000001,0.8470000000000001,0.9,0.11764705882352941,0.6666666666666666,0.9,1.0,0.2,1.0,0.0,0.9,0.0,0.0,0.33333333333333337,1
0.563,0.726,0.4,0.8823529411764706,0.6,0.8,1.0,0.8,0.8,0.0,0.1,0.0,0.0,0.8333333333333334,1
0.6805000000000001,0.561,0.2,0.0,0.5333333333333333,0.6,0.6,0.2,1.0,0.0,0.9,0.4,0.0,0.16666666666666663,1
0.882,0.764,0.4,0.5882352941176471,0.6,0.5,0.8,0.8,1.0,1.0,0.9,0.19999999999999996,0.0,0.5,1
0.458,0.516,0.7,0.5294117647058824,0.3333333333333333,0.8,0.6,0.5,0.4,0.0,0.1,0.4,0.0,0.6666666666666667,0
0.5640000000000001,0.728,0.2,0.17647058823529413,0.4,0.8,0.4,0.2,0.8,0.0,0.9,0.6,0.0,0.9166666666666666,1
0.797,0.794,0.9,0.5294117647058824,0.4666666666666667,0.6,1.0,0.2,0.4,1.0,0.1,0.0,0.0,0.33333333333333337,1
0.8165,0.633,0.9,0.4117647058823529,0.3333333333333333,0.5,0.2,0.8,0.8,1.0,0.9,0.8,0.0,0.16666666666666663,1
0.835,0.8699999999999999,0.9,0.35294117647058826,0.3333333333333333,0.6,0.4,0.2,0.6,0.0,0.9,0.6,0.0,0.08333333333333337,1
0.8455,0.891,0.9,0.47058823529411764,0.6666666666666666,0.6,1.0,0.2,1.0,0.0,0.9,0.0,0.0,0.6666666666666667,1
0.7565,0.713,0.2,0.058823529411764705,0.4666666666666667,0.6,0.4,0.5,1.0,1.0,0.9,0.6,0.0,0.0,1
0.6884999999999999,0.7769999999999999,0.4,0.058823529411764705,0.2,0.7,0.4,0.2,0.2,0.0,0.1,0.6,0.0,0.08333333333333337,0
0.6145,0.629,0.7,0.11764705882352941,0.6,0.7,1.0,0.2,0.8,0.0,0.9,0.0,0.0,0.9166666666666666,1
0.5940000000000001,0.788,0.2,0.5882352941176471,0.4666666666666667,0.8,0.6,0.5,0.8,0.0,0.9,0.4,0.0,0.41666666666666663,1
0.562,0.924,0.7,0.11764705882352941,0.26666666666666666,0.9,0.2,0.2,0.6,0.0,0.9,0.8,0.0,0.0,1
0.825,0.65,0.4,0.0,0.6,0.5,1.0,0.8,0.8,1.0,0.9,0.0,0.0,0.08333333333333337,1
0.766,0.532,0.2,0.5882352941176471,0.2,0.5,0.4,0.2,0.2,1.0,0.1,0.6,0.0,0.75,0
0.587,0.5740000000000001,0.2,0.8235294117647058,0.26666666666666666,0.7,0.4,0.5,0.4,0.0,0.1,0.6,0.0,0.8333333333333334,0
0.5785,0.557,0.7,0.058823529411764705,0.4,0.7,0.6,0.2,0.6,1.0,0.1,0.4,0.0,0.5833333333333333,1
0.6085,0.817,0.4,0.6470588235294118,0.5333333333333333,0.8,0.8,0.2,0.8,0.0,0.1,0.19999999999999996,0.0,0.16666666666666663,1
0.9480000000000001,0.8960000000000001,0.7,0.4117647058823529,0.4,0.5,0.2,0.5,1.0,0.0,0.1,0.8,0.0,0.16666666666666663,0
0.756,0.512,0.2,0.8823529411764706,0.4,0.5,0.4,0.5,0.8,0.0,0.1,0.6,0.0,0.41666666666666663,0
0.893,0.986,0.7,0.47058823529411764,0.4666666666666667,0.6,0.8,0.5,0.6,1.0,0.1,0.19999999999999996,0.0,0.5,0
0.937,0.874,0.2,0.17647058823529413,0.26666666666666666,0.5,0.2,0.5,0.6,0.0,0.1,0.8,0.0,0.0,0
0.491,0.782,0.4,0.7058823529411765,0.4,0.9,0.6,0.8,0.6,0.0,0.9,0.4,0.0,0.6666666666666667,1
0.5980000000000001,0.9960000000000001,0.7,0.5882352941176471,0.2,0.9,0.2,0.5,0.4,0.0,0.1,0.8,0.0,0.5,0
0.4545,0.709,0.9,0.5294117647058824,0.6666666666666666,0.9,1.0,0.2,1.0,0.0,0.1,0.0,0.0,0.6666666666666667,1
0.7050000000000001,0.61,0.4,0.8823529411764706,0.5333333333333333,0.6,0.8,0.5,0.8,0.0,0.9,0.19999999999999996,0.0,0.08333333333333337,0
0.5940000000000001,0.788,0.4,0.8823529411764706,0.6,0.8,1.0,0.2,0.8,1.0,0.9,0.0,0.0,0.08333333333333337,1
0.6014999999999999,0.8029999999999999,0.2,0.7058823529411765,0.13333333333333333,0.8,0.2,0.8,0.2,0.0,0.1,0.8,0.0,0.16666666666666663,0
0.802,0.8039999999999999,0.2,0.35294117647058826,0.3333333333333333,0.6,0.8,0.2,0.2,0.0,0.9,0.19999999999999996,0.0,0.6666666666666667,0
0.9745,0.9490000000000001,0.4,0.6470588235294118,0.26666666666666666,0.5,0.2,0.8,0.6,1.0,0.9,0.8,0.0,0.41666666666666663,1
0.6930000000000001,0.986,0.2,0.7647058823529411,0.4666666666666667,0.8,0.4,0.8,1.0,0.0,0.9,0.6,0.0,0.33333333333333337,1
0.5549999999999999,0.71,0.7,0.4117647058823529,0.4666666666666667,0.8,0.6,0.8,0.8,1.0,0.9,0.4,0.0,0.08333333333333337,1
0.8585,0.917,0.4,0.8823529411764706,0.26666666666666666,0.6,0.6,0.5,0.2,1.0,0.1,0.4,0.0,0.6666666666666667,0
0.837,0.874,0.2,0.5882352941176471,0.5333333333333333,0.6,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.08333333333333337,1
0.745,0.89,0.7,0.4117647058823529,0.4,0.7,0.6,0.5,0.6,0.0,0.9,0.4,0.0,0.25,0
0.4545,0.509,0.4,0.8235294117647058,0.3333333333333333,0.8,0.2,0.2,0.8,1.0,0.9,0.8,0.0,1.0,1
0.5365,0.873,0.2,0.23529411764705882,0.3333333333333333,0.9,0.2,0.8,0.8,1.0,0.9,0.8,0.0,0.6666666666666667,1
0.921,0.842,0.2,0.0,0.26666666666666666,0.5,0.2,0.5,0.6,1.0,0.9,0.8,0.0,0.41666666666666663,1
0.6525000000000001,0.905,0.4,0.17647058823529413,0.4,0.8,0.2,0.5,1.0,0.0,0.1,0.8,0.0,0.16666666666666663,0
0.7695000000000001,0.739,0.4,0.35294117647058826,0.2,0.6,0.2,0.8,0.4,1.0,0.9,0.8,0.0,0.5,0
0.873,0.746,0.7,0.7058823529411765,0.26666666666666666,0.5,0.2,0.5,0.6,1.0,0.1,0.8,0.0,1.0,0
0.578,0.5559999999999999,0.2,0.5882352941176471,0.4,0.7,1.0,0.2,0.2,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.798,0.9960000000000001,0.7,0.17647058823529413,0.4,0.7,0.6,0.2,0.6,0.0,0.9,0.4,0.0,0.5,1
0.4835,0.567,0.4,0.11764705882352941,0.5333333333333333,0.8,1.0,0.5,0.6,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.539,0.678,0.9,0.4117647058823529,0.6,0.8,0.8,0.2,1.0,0.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.456,0.512,0.4,0.4117647058823529,0.5333333333333333,0.8,1.0,0.5,0.6,1.0,0.9,0.0,0.0,0.08333333333333337,1
0.6439999999999999,0.688,0.9,0.5294117647058824,0.26666666666666666,0.7,0.4,0.5,0.4,0.0,0.1,0.6,0.0,0.25,0
0.6395,0.8789999999999999,0.7,0.5882352941176471,0.5333333333333333,0.8,0.6,0.5,1.0,1.0,0.9,0.4,0.0,0.16666666666666663,1
0.9475,0.8949999999999999,0.7,0.17647058823529413,0.6666666666666666,0.5,1.0,0.5,1.0,1.0,0.1,0.0,0.0,0.8333333333333334,1
0.8045,0.8089999999999999,0.9,0.17647058823529413,0.2,0.6,0.4,0.2,0.2,1.0,0.1,0.6,0.0,0.5833333333333333,0
0.872,0.944,0.2,0.8235294117647058,0.4,0.6,0.2,0.2,1.0,1.0,0.9,0.8,0.0,0.6666666666666667,0
0.45399999999999996,0.708,0.2,0.23529411764705882,0.4666666666666667,0.9,0.6,0.5,0.8,1.0,0.9,0.4,0.0,0.33333333333333337,1
0.508,0.8160000000000001,0.9,0.7647058823529411,0.4,0.9,0.6,0.5,0.6,1.0,0.9,0.4,0.0,0.5,1
0.6555,0.511,0.9,0.9411764705882353,0.5333333333333333,0.6,0.8,0.2,0.8,0.0,0.9,0.19999999999999996,0.0,0.6666666666666667,1
0.537,0.674,0.2,0.35294117647058826,0.5333333333333333,0.8,1.0,0.8,0.6,0.0,0.9,0.0,0.0,0.8333333333333334,1
0.656,0.512,0.2,0.8823529411764706,0.26666666666666666,0.6,0.2,0.8,0.6,1.0,0.9,0.8,0.0,0.16666666666666663,0
0.6715,0.743,0.4,0.7647058823529411,0.26666666666666666,0.7,0.4,0.8,0.4,0.0,0.9,0.6,0.0,0.16666666666666663,0
0.9745,0.9490000000000001,0.9,0.9411764705882353,0.13333333333333333,0.5,0.2,0.8,0.2,1.0,0.1,0.8,0.0,0.41666666666666663,0
0.882,0.764,0.7,0.7058823529411765,0.3333333333333333,0.5,0.4,0.5,0.6,0.0,0.1,0.6,0.0,0.5,0
0.6320000000000001,0.8640000000000001,0.2,0.0,0.6,0.8,1.0,0.2,0.8,1.0,0.9,0.0,0.0,0.41666666666666663,1
0.5135,0.827,0.7,0.35294117647058826,0.4,0.9,0.4,0.2,0.8,0.0,0.9,0.6,0.0,0.16666666666666663,1
0.9,0.8,0.2,0.11764705882352941,0.4666666666666667,0.5,0.6,0.5,0.8,1.0,0.9,0.4,0.0,1.0,1
0.5085,0.617,0.2,0.11764705882352941,0.3333333333333333,0.8,0.2,0.5,0.8,1.0,0.1,0.8,0.0,0.75,0
0.9815,0.9630000000000001,0.4,0.7647058823529411,0.3333333333333333,0.5,0.8,0.5,0.2,1.0,0.1,0.19999999999999996,0.0,0.16666666666666663,0
0.469,0.738,0.9,0.8823529411764706,0.4,0.9,1.0,0.8,0.2,1.0,0.1,0.0,0.0,0.08333333333333337,0
0.7855000000000001,0.771,0.2,0.8235294117647058,0.2,0.6,0.4,0.8,0.2,0.0,0.1,0.6,0.0,0.0,0
0.6980000000000001,0.9960000000000001,0.4,0.7647058823529411,0.4,0.8,0.6,0.8,0.6,0.0,0.9,0.4,0.0,0.5,1
0.593,0.5860000000000001,0.7,0.35294117647058826,0.4,0.7,0.2,0.2,1.0,1.0,0.9,0.8,0.0,0.16666666666666663,1
0.5815,0.9630000000000001,0.9,0.7647058823529411,0.6,0.9,0.8,0.8,1.0,0.0,0.1,0.19999999999999996,0.0,0.08333333333333337,1
0.6415,0.683,0.9,0.17647058823529413,0.6,0.7,1.0,0.5,0.8,0.0,0.9,0.0,0.0,0.33333333333333337,1
0.597,0.794,0.2,0.5294117647058824,0.4666666666666667,0.8,1.0,0.2,0.4,0.0,0.9,0.0,0.0,0.25,1
0.6719999999999999,0.944,0.7,0.35294117647058826,0.26666666666666666,0.8,0.2,0.8,0.6,1.0,0.1,0.8,0.0,0.0,0
0.8605,0.721,0.4,0.35294117647058826,0.4,0.5,1.0,0.5,0.2,0.0,0.1,0.0,0.0,1.0,0
0.6280000000000001,0.8560000000000001,0.7,0.9411764705882353,0.13333333333333333,0.8,0.2,0.5,0.2,0.0,0.1,0.8,0.0,0.6666666666666667,0
0.852,0.9039999999999999,0.4,0.23529411764705882,0.4666666666666667,0.6,1.0,0.8,0.4,0.0,0.9,0.0,0.0,0.0,1
0.491,0.782,0.2,0.35294117647058826,0.6666666666666666,0.9,1.0,0.8,1.0,1.0,0.1,0.0,0.0,0.08333333333333337,1
0.845,0.89,0.2,0.29411764705882354,0.2,0.6,0.4,0.5,0.2,0.0,0.1,0.6,0.0,1.0,0
0.7695000000000001,0.739,0.2,0.4117647058823529,0.4,0.6,0.4,0.8,0.8,1.0,0.9,0.6,0.0,0.6666666666666667,0
0.7044999999999999,0.8089999999999999,0.4,0.29411764705882354,0.4,0.7,0.4,0.5,0.8,1.0,0.1,0.6,0.0,0.16666666666666663,0
0.8265,0.653,0.9,0.35294117647058826,0.3333333333333333,0.5,0.2,0.8,0.8,1.0,0.1,0.8,0.0,0.8333333333333334,0
0.5555,0.511,0.7,0.9411764705882353,0.13333333333333333,0.7,0.2,0.5,0.2,1.0,0.9,0.8,0.0,0.6666666666666667,0
0.662,0.924,0.7,0.23529411764705882,0.3333333333333333,0.8,0.8,0.8,0.2,0.0,0.1,0.19999999999999996,0.0,1.0,0
0.4575,0.7150000000000001,0.9,0.5294117647058824,0.4666666666666667,0.9,0.8,0.8,0.6,0.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.6134999999999999,0.627,0.4,0.5294117647058824,0.4,0.7,0.6,0.2,0.6,1.0,0.9,0.4,0.0,0.0,0
0.802,0.8039999999999999,0.9,0.8823529411764706,0.13333333333333333,0.6,0.2,0.2,0.2,0.0,0.9,0.8,0.0,0.75,0
0.9045,0.8089999999999999,0.7,0.7647058823529411,0.26666666666666666,0.5,0.2,0.2,0.6,1.0,0.1,0.8,0.0,0.5,1
0.5925,0.985,0.2,0.23529411764705882,0.4,0.9,1.0,0.2,0.2,1.0,0.9,0.0,0.0,0.75,1
0.5045,0.8089999999999999,0.9,0.11764705882352941,0.3333333333333333,0.9,0.4,0.2,0.6,0.0,0.1,0.6,0.0,0.25,1
0.47550000000000003,0.751,0.4,0.35294117647058826,0.26666666666666666,0.9,0.2,0.2,0.6,1.0,0.9,0.8,0.0,0.25,1
0.655,0.71,0.7,0.9411764705882353,0.6666666666666666,0.7,1.0,0.8,1.0,0.0,0.1,0.0,0.0,0.8333333333333334,1
0.9945,0.9890000000000001,0.7,0.35294117647058826,0.26666666666666666,0.5,0.2,0.2,0.6,1.0,0.9,0.8,0.0,0.0,0
0.6519999999999999,0.9039999999999999,0.7,0.35294117647058826,0.5333333333333333,0.8,1.0,0.5,0.6,0.0,0.9,0.0,0.0,0.5,1
0.5665,0.933,0.2,0.17647058823529413,0.3333333333333333,0.9,0.6,0.5,0.4,1.0,0.1,0.4,0.0,0.08333333333333337,1
0.48849999999999993,0.7769999999999999,0.4,0.5882352941176471,0.4,0.9,0.2,0.2,1.0,1.0,0.9,0.8,0.0,0.0,1
0.623,0.646,0.7,0.9411764705882353,0.4,0.7,1.0,0.8,0.2,1.0,0.9,0.0,0.0,0.9166666666666666,0
0.5625,0.725,0.7,0.47058823529411764,0.4666666666666667,0.8,0.6,0.2,0.8,1.0,0.9,0.4,0.0,0.08333333333333337,1
0.39549999999999996,0.591,0.4,0.4117647058823529,0.3333333333333333,0.9,0.4,0.5,0.6,0.0,0.1,0.6,0.0,0.75,0
0.8495,0.6990000000000001,0.7,0.23529411764705882,0.6,0.5,1.0,0.2,0.8,0.0,0.1,0.0,0.0,0.33333333333333337,1
0.5605,0.921,0.4,0.6470588235294118,0.4,0.9,0.6,0.2,0.6,0.0,0.9,0.4,0.0,0.41666666666666663,1
0.6495,0.6990000000000001,0.7,0.8235294117647058,0.2,0.7,0.4,0.8,0.2,1.0,0.1,0.6,0.0,0.08333333333333337,0
0.482,0.564,0.9,0.23529411764705882,0.5333333333333333,0.8,0.8,0.2,0.8,0.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.7785,0.557,0.2,0.17647058823529413,0.6,0.5,0.8,0.2,1.0,1.0,0.9,0.19999999999999996,0.0,0.25,1
0.912,0.8240000000000001,0.4,0.7647058823529411,0.3333333333333333,0.5,0.2,0.2,0.8,0.0,0.1,0.8,0.0,0.08333333333333337,0
0.4415,0.683,0.2,0.5294117647058824,0.4,0.9,0.4,0.5,0.8,0.0,0.9,0.6,0.0,0.0,1
0.6495,0.6990000000000001,0.9,0.6470588235294118,0.2,0.7,0.4,0.2,0.2,1.0,0.9,0.6,0.0,0.6666666666666667,1
0.88,0.96,0.2,0.0,0.5333333333333333,0.6,1.0,0.2,0.6,1.0,0.9,0.0,0.0,0.33333333333333337,1
0.8365,0.873,0.9,0.17647058823529413,0.5333333333333333,0.6,0.8,0.2,0.8,1.0,0.1,0.19999999999999996,0.0,0.6666666666666667,1
0.476,0.752,0.7,0.6470588235294118,0.3333333333333333,0.9,0.2,0.2,0.8,0.0,0.9,0.8,0.0,0.0,1
0.505,0.61,0.9,0.0,0.5333333333333333,0.8,0.8,0.8,0.8,0.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.6625,0.725,0.2,0.17647058823529413,0.4,0.7,1.0,0.2,0.2,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.47650000000000003,0.753,0.2,0.7058823529411765,0.5333333333333333,0.9,1.0,0.8,0.6,0.0,0.1,0.0,0.0,0.16666666666666663,0
0.8085,0.817,0.9,0.7058823529411765,0.5333333333333333,0.6,0.6,0.2,1.0,0.0,0.1,0.4,0.0,0.9166666666666666,1
0.5925,0.7849999999999999,0.2,0.35294117647058826,0.26666666666666666,0.8,0.4,0.2,0.4,0.0,0.9,0.6,0.0,0.16666666666666663,1
0.708,0.616,0.4,0.5882352941176471,0.6666666666666666,0.6,1.0,0.5,1.0,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.729,0.858,0.9,0.5882352941176471,0.5333333333333333,0.7,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.47850000000000004,0.557,0.9,0.8235294117647058,0.5333333333333333,0.8,0.6,0.2,1.0,1.0,0.1,0.4,0.0,0.33333333333333337,1
0.7309999999999999,0.8619999999999999,0.9,0.8823529411764706,0.4666666666666667,0.7,0.6,0.2,0.8,0.0,0.9,0.4,0.0,0.33333333333333337,0
0.9475,0.8949999999999999,0.2,0.5882352941176471,0.13333333333333333,0.5,0.2,0.2,0.2,1.0,0.9,0.8,0.0,0.08333333333333337,0
0.4365,0.673,0.2,0.058823529411764705,0.4666666666666667,0.9,0.6,0.8,0.8,1.0,0.9,0.4,0.0,0.9166666666666666,1
0.7125,0.625,0.7,0.9411764705882353,0.3333333333333333,0.6,0.2,0.8,0.8,1.0,0.9,0.8,0.0,0.08333333333333337,0
0.8280000000000001,0.8560000000000001,0.7,0.11764705882352941,0.4,0.6,0.4,0.5,0.8,0.0,0.9,0.6,0.0,0.5833333333333333,1
0.5455,0.891,0.7,0.5294117647058824,0.6,0.9,0.8,0.5,1.0,0.0,0.1,0.19999999999999996,0.0,0.5,1
0.6855,0.571,0.2,0.5882352941176471,0.3333333333333333,0.6,0.8,0.2,0.2,1.0,0.1,0.19999999999999996,0.0,0.08333333333333337,0
0.602,0.8039999999999999,0.4,0.11764705882352941,0.3333333333333333,0.8,0.2,0.2,0.8,1.0,0.9,0.8,0.0,0.8333333333333334,1
0.6565000000000001,0.913,0.7,0.5294117647058824,0.4666666666666667,0.8,0.6,0.8,0.8,0.0,0.1,0.4,0.0,0.16666666666666663,0
0.7084999999999999,0.817,0.2,0.9411764705882353,0.6666666666666666,0.7,1.0,0.2,1.0,0.0,0.1,0.0,0.0,0.33333333333333337,0
0.613,0.626,0.7,0.5882352941176471,0.26666666666666666,0.7,0.2,0.2,0.6,1.0,0.9,0.8,0.0,0.0,0
0.8315000000000001,0.8630000000000001,0.7,0.17647058823529413,0.3333333333333333,0.6,0.8,0.2,0.2,1.0,0.1,0.19999999999999996,0.0,0.5,0
0.7885,0.7769999999999999,0.9,0.5294117647058824,0.2,0.6,0.4,0.8,0.2,0.0,0.1,0.6,0.0,0.33333333333333337,0
0.802,0.8039999999999999,0.9,0.6470588235294118,0.3333333333333333,0.6,0.8,0.2,0.2,0.0,0.1,0.19999999999999996,0.0,0.16666666666666663,0
0.497,0.794,0.4,0.7058823529411765,0.4,0.9,0.6,0.2,0.6,1.0,0.9,0.4,0.0,0.5833333333333333,1
0.797,0.794,0.2,0.17647058823529413,0.3333333333333333,0.6,0.2,0.5,0.8,0.0,0.9,0.8,0.0,0.08333333333333337,1
0.5940000000000001,0.788,0.9,0.29411764705882354,0.3333333333333333,0.8,0.8,0.8,0.2,0.0,0.9,0.19999999999999996,0.0,0.6666666666666667,0
0.9019999999999999,0.8039999999999999,0.2,0.5294117647058824,0.2,0.5,0.2,0.5,0.4,1.0,0.9,0.8,0.0,1.0,1
0.6345000000000001,0.669,0.7,0.35294117647058826,0.4,0.7,0.4,0.2,0.8,0.0,0.9,0.6,0.0,0.08333333333333337,1
0.5455,0.891,0.9,0.5882352941176471,0.5333333333333333,0.9,0.6,0.5,1.0,0.0,0.9,0.4,0.0,1.0,1
0.7835,0.567,0.9,0.29411764705882354,0.4666666666666667,0.5,1.0,0.5,0.4,0.0,0.9,0.0,0.0,0.25,1
0.8385,0.877,0.9,0.8235294117647058,0.4,0.6,0.8,0.5,0.4,1.0,0.9,0.19999999999999996,0.0,0.16666666666666663,0
0.7915,0.583,0.4,0.8235294117647058,0.4,0.5,0.8,0.2,0.4,1.0,0.9,0.19999999999999996,0.0,0.9166666666666666,0
0.762,0.924,0.4,0.9411764705882353,0.3333333333333333,0.7,0.4,0.5,0.6,0.0,0.1,0.6,0.0,1.0,0
0.6445000000000001,0.889,0.4,0.17647058823529413,0.4666666666666667,0.8,0.8,0.2,0.6,0.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.8185,0.637,0.4,0.11764705882352941,0.13333333333333333,0.5,0.2,0.5,0.2,1.0,0.1,0.8,0.0,0.0,0
0.618,0.636,0.7,0.5294117647058824,0.3333333333333333,0.7,0.8,0.8,0.2,0.0,0.1,0.19999999999999996,0.0,0.8333333333333334,0
0.7315,0.663,0.7,0.23529411764705882,0.4,0.6,0.6,0.8,0.6,0.0,0.1,0.4,0.0,0.75,0
0.529,0.858,0.2,0.058823529411764705,0.26666666666666666,0.9,0.4,0.2,0.4,0.0,0.9,0.6,0.0,0.25,1
0.40149999999999997,0.603,0.7,0.11764705882352941,0.3333333333333333,0.9,0.4,0.2,0.6,0.0,0.1,0.6,0.0,0.9166666666666666,0
0.5469999999999999,0.8939999999999999,0.2,0.47058823529411764,0.4,0.9,0.8,0.2,0.4,1.0,0.9,0.19999999999999996,0.0,0.5,1
0.4185,0.637,0.7,0.29411764705882354,0.26666666666666666,0.9,0.6,0.2,0.2,1.0,0.1,0.4,0.0,1.0,0
0.37850000000000006,0.557,0.9,0.8823529411764706,0.4666666666666667,0.9,0.4,0.8,1.0,0.0,0.1,0.6,0.0,0.16666666666666663,0
0.528,0.8560000000000001,0.7,0.11764705882352941,0.3333333333333333,0.9,0.4,0.8,0.6,0.0,0.1,0.6,0.0,0.08333333333333337,0
0.8815000000000001,0.9630000000000001,0.4,0.5882352941176471,0.26666666666666666,0.6,0.6,0.5,0.2,1.0,0.9,0.4,0.0,0.16666666666666663,1
0.48450000000000004,0.5690000000000001,0.9,0.23529411764705882,0.26666666666666666,0.8,0.4,0.2,0.4,0.0,0.1,0.6,0.0,1.0,0
0.7545,0.709,0.2,0.4117647058823529,0.26666666666666666,0.6,0.4,0.8,0.4,1.0,0.1,0.6,0.0,0.08333333333333337,0
0.8140000000000001,0.628,0.2,0.17647058823529413,0.3333333333333333,0.5,0.8,0.8,0.2,1.0,0.1,0.19999999999999996,0.0,0.0,0
0.6779999999999999,0.5559999999999999,0.9,0.6470588235294118,0.2,0.6,0.4,0.8,0.2,1.0,0.1,0.6,0.0,0.9166666666666666,0
0.702,0.8039999999999999,0.4,0.7058823529411765,0.26666666666666666,0.7,0.6,0.2,0.2,1.0,0.1,0.4,0.0,0.16666666666666663,0
0.766,0.532,0.9,0.5882352941176471,0.6,0.5,0.8,0.5,1.0,0.0,0.9,0.19999999999999996,0.0,0.75,1
0.7894999999999999,0.9789999999999999,0.9,0.6470588235294118,0.6,0.7,0.8,0.8,1.0,1.0,0.9,0.19999999999999996,0.0,0.8333333333333334,1
0.6739999999999999,0.748,0.2,0.9411764705882353,0.5333333333333333,0.7,1.0,0.2,0.6,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.7185,0.637,0.2,0.5294117647058824,0.3333333333333333,0.6,0.6,0.8,0.4,0.0,0.1,0.4,0.0,0.0,1
0.9019999999999999,0.8039999999999999,0.7,0.23529411764705882,0.4666666666666667,0.5,0.8,0.8,0.6,0.0,0.9,0.19999999999999996,0.0,0.41666666666666663,1
0.6695,0.9390000000000001,0.9,0.5882352941176471,0.3333333333333333,0.8,0.4,0.5,0.6,0.0,0.1,0.6,0.0,0.16666666666666663,1
0.6005,0.8009999999999999,0.7,0.7647058823529411,0.4,0.8,0.6,0.5,0.6,0.0,0.1,0.4,0.0,0.75,0
0.522,0.844,0.4,0.35294117647058826,0.5333333333333333,0.9,1.0,0.5,0.6,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.5625,0.725,0.9,0.23529411764705882,0.26666666666666666,0.8,0.2,0.5,0.6,1.0,0.9,0.8,0.0,0.16666666666666663,1
